Date,Model,Category,Region,City,Units Sold,Revenue
2025-01-26,Curvv,Coupe SUV,East,Kolkata,5,8065310
2025-01-26,Altroz,Premium Hatchback,South,Bangalore,2,1458598
2025-01-26,Altroz,Premium Hatchback,South,Chennai,4,3596904
2025-01-26,Curvv,Coupe SUV,East,Kolkata,2,2330640
2025-01-26,Curvv,Coupe SUV,West,Pune,4,4264776
2025-01-26,Tigor,Sedan,East,Kolkata,5,3669845
2025-01-26,Harrier,Premium SUV,South,Hyderabad,1,1800596
2025-01-26,Altroz,Premium Hatchback,East,Kolkata,4,2881764
2025-01-26,Tigor,Sedan,West,Mumbai,3,2339172
2025-01-26,Harrier,Premium SUV,North,Jaipur,3,7310070
2025-01-27,Altroz,Premium Hatchback,North,Jaipur,5,4136440
2025-01-27,Punch EV,Electric Compact SUV,North,Lucknow,1,1384897
2025-01-27,Curvv,Coupe SUV,North,Jaipur,5,8975865
2025-01-27,Tiago,Hatchback,South,Chennai,3,2241978
2025-01-27,Tiago EV,Electric Hatchback,South,Kochi,3,2830185
2025-01-27,Curvv EV,Electric Coupe SUV,North,Lucknow,5,9415990
2025-01-27,Nexon EV,Electric SUV,South,Hyderabad,2,3138446
2025-01-27,Punch EV,Electric Compact SUV,North,Delhi,1,1395006
2025-01-27,Punch,Compact SUV,South,Chennai,1,879399
2025-01-27,Harrier,Premium SUV,South,Bangalore,1,2443001
2025-01-27,Nexon,SUV,North,Delhi,4,3624460
2025-01-27,Curvv,Coupe SUV,West,Ahmedabad,4,4584652
2025-01-27,Altroz,Premium Hatchback,North,Delhi,5,4444300
2025-01-27,Harrier,Premium SUV,South,Kochi,1,2170421
2025-01-27,Tiago,Hatchback,South,Bangalore,5,3856105
2025-01-27,Curvv,Coupe SUV,South,Chennai,2,2197594
2025-01-27,Nexon,SUV,West,Pune,3,2844450
2025-01-27,Curvv,Coupe SUV,North,Jaipur,1,1001785
2025-01-27,Tiago,Hatchback,West,Ahmedabad,3,2460567
2025-01-27,Nexon EV,Electric SUV,North,Jaipur,5,7256120
2025-01-27,Punch,Compact SUV,West,Mumbai,3,2202285
2025-01-27,Nexon EV,Electric SUV,East,Kolkata,1,1343640
2025-01-27,Harrier,Premium SUV,North,Jaipur,1,1560041
2025-01-27,Nexon EV,Electric SUV,West,Pune,4,5661044
2025-01-27,Altroz,Premium Hatchback,North,Jaipur,1,814919
2025-01-27,Harrier,Premium SUV,North,Lucknow,2,4995732
2025-01-27,Tigor,Sedan,South,Bangalore,2,1453364
2025-01-27,Harrier,Premium SUV,North,Lucknow,2,3807348
2025-01-27,Safari,7-Seater SUV,West,Pune,5,11414730
2025-01-27,Safari,7-Seater SUV,North,Lucknow,3,7361271
2025-01-27,Altroz,Premium Hatchback,Central,Indore,5,5498385
2025-01-27,Nexon,SUV,West,Mumbai,3,3345585
2025-01-28,Nexon EV,Electric SUV,North,Jaipur,3,3680871
2025-01-28,Tiago EV,Electric Hatchback,South,Chennai,2,1986102
2025-01-28,Tiago EV,Electric Hatchback,North,Lucknow,1,1014300
2025-01-28,Nexon,SUV,South,Kochi,5,4298550
2025-01-28,Tiago EV,Electric Hatchback,West,Ahmedabad,2,2035452
2025-01-28,Punch EV,Electric Compact SUV,South,Bangalore,3,3293196
2025-01-28,Harrier,Premium SUV,South,Bangalore,1,2131267
2025-01-28,Punch EV,Electric Compact SUV,South,Kochi,4,4876380
2025-01-28,Nexon,SUV,West,Ahmedabad,2,2313140
2025-01-28,Tiago,Hatchback,West,Ahmedabad,1,536365
2025-01-28,Nexon,SUV,West,Mumbai,1,1376520
2025-01-28,Safari,7-Seater SUV,West,Mumbai,4,9264732
2025-01-28,Nexon EV,Electric SUV,North,Jaipur,2,2536662
2025-01-28,Nexon,SUV,West,Ahmedabad,2,2255124
2025-01-28,Nexon EV,Electric SUV,South,Hyderabad,5,7617435
2025-01-28,Harrier,Premium SUV,North,Delhi,4,8156012
2025-01-28,Altroz,Premium Hatchback,North,Jaipur,4,3659304
2025-01-28,Curvv,Coupe SUV,West,Ahmedabad,2,2572754
2025-01-28,Tiago,Hatchback,South,Hyderabad,2,1566320
2025-01-28,Tigor,Sedan,West,Ahmedabad,4,3321096
2025-01-28,Tiago EV,Electric Hatchback,West,Mumbai,2,2104134
2025-01-28,Curvv,Coupe SUV,South,Chennai,4,6372560
2025-01-28,Tigor,Sedan,West,Ahmedabad,2,1782436
2025-01-28,Tiago,Hatchback,South,Chennai,4,2929784
2025-01-28,Punch,Compact SUV,Central,Indore,5,4511845
2025-01-28,Punch EV,Electric Compact SUV,East,Kolkata,4,5554740
2025-01-28,Altroz,Premium Hatchback,West,Mumbai,1,747675
2025-01-28,Harrier,Premium SUV,South,Hyderabad,4,8207424
2025-01-28,Nexon,SUV,South,Bangalore,2,2941852
2025-01-28,Punch EV,Electric Compact SUV,East,Kolkata,5,6938705
2025-01-28,Tiago EV,Electric Hatchback,West,Mumbai,5,4577140
2025-01-28,Safari,7-Seater SUV,West,Mumbai,4,7472936
2025-01-28,Tigor,Sedan,South,Bangalore,5,3966225
2025-01-28,Curvv,Coupe SUV,South,Chennai,4,5310436
2025-01-28,Safari,7-Seater SUV,North,Delhi,3,8039805
2025-01-28,Tiago EV,Electric Hatchback,West,Ahmedabad,4,3815080
2025-01-28,Altroz,Premium Hatchback,North,Lucknow,5,3972440
2025-01-28,Punch,Compact SUV,North,Jaipur,5,3596185
2025-01-28,Tigor,Sedan,North,Jaipur,1,884029
2025-01-28,Punch EV,Electric Compact SUV,North,Jaipur,5,6844690
2025-01-28,Curvv EV,Electric Coupe SUV,West,Mumbai,5,10493375
2025-01-28,Harrier,Premium SUV,South,Bangalore,1,1960171
2025-01-28,Punch EV,Electric Compact SUV,West,Pune,3,3459870
2025-01-29,Punch,Compact SUV,West,Ahmedabad,3,2358252
2025-01-29,Nexon,SUV,South,Hyderabad,2,2859824
2025-01-29,Punch,Compact SUV,South,Kochi,2,1568368
2025-01-29,Altroz,Premium Hatchback,South,Bangalore,3,1994325
2025-01-29,Tiago,Hatchback,South,Chennai,1,785262
2025-01-29,Punch EV,Electric Compact SUV,Central,Indore,4,4420284
2025-01-29,Curvv EV,Electric Coupe SUV,West,Ahmedabad,4,6906340
2025-01-29,Curvv,Coupe SUV,South,Bangalore,4,6174148
2025-01-29,Tiago EV,Electric Hatchback,West,Mumbai,2,1862044
2025-01-29,Nexon,SUV,North,Delhi,3,3975717
2025-01-29,Harrier,Premium SUV,South,Kochi,4,6873336
2025-01-29,Tiago,Hatchback,South,Chennai,5,2829230
2025-01-29,Nexon EV,Electric SUV,South,Hyderabad,5,7925835
2025-01-29,Tigor,Sedan,West,Ahmedabad,3,2152077
2025-01-29,Curvv,Coupe SUV,West,Pune,1,1306169
2025-01-29,Nexon EV,Electric SUV,South,Kochi,5,7391680
2025-01-29,Nexon EV,Electric SUV,South,Chennai,2,2811222
2025-01-29,Nexon,SUV,Central,Indore,5,7401780
2025-01-29,Punch,Compact SUV,West,Ahmedabad,3,1810092
2025-01-29,Tigor,Sedan,West,Mumbai,5,3769480
2025-01-29,Curvv EV,Electric Coupe SUV,West,Ahmedabad,1,1980171
2025-01-29,Nexon EV,Electric SUV,North,Jaipur,1,1553642
2025-01-29,Curvv,Coupe SUV,West,Pune,5,8364095
2025-01-29,Curvv EV,Electric Coupe SUV,South,Hyderabad,1,2143646
2025-01-29,Harrier,Premium SUV,North,Delhi,5,8138430
2025-01-29,Safari,7-Seater SUV,South,Bangalore,5,12011265
2025-01-29,Tiago EV,Electric Hatchback,South,Chennai,1,1034218
2025-01-29,Safari,7-Seater SUV,West,Pune,5,11829555
2025-01-29,Curvv EV,Electric Coupe SUV,South,Chennai,5,9489575
2025-01-29,Safari,7-Seater SUV,West,Pune,1,1677534
2025-01-29,Curvv EV,Electric Coupe SUV,West,Ahmedabad,5,10308820
2025-01-29,Punch,Compact SUV,South,Bangalore,4,3358176
2025-01-29,Punch EV,Electric Compact SUV,East,Kolkata,5,5320885
2025-01-29,Tiago EV,Electric Hatchback,West,Pune,3,2903193
2025-01-29,Nexon EV,Electric SUV,North,Lucknow,5,7333905
2025-01-29,Nexon,SUV,South,Chennai,5,4341235
2025-01-29,Tigor,Sedan,Central,Indore,2,1706018
2025-01-29,Tiago,Hatchback,East,Kolkata,5,2764140
2025-01-29,Safari,7-Seater SUV,South,Kochi,1,2644250
2025-01-29,Altroz,Premium Hatchback,West,Pune,2,1549088
2025-01-29,Harrier,Premium SUV,South,Chennai,5,11912675
2025-01-29,Curvv,Coupe SUV,South,Chennai,1,1420872
2025-01-29,Tiago EV,Electric Hatchback,South,Bangalore,5,4122900
2025-01-30,Harrier,Premium SUV,West,Ahmedabad,2,4931368
2025-01-30,Curvv,Coupe SUV,East,Kolkata,4,4247728
2025-01-30,Curvv EV,Electric Coupe SUV,South,Kochi,5,10237960
2025-01-30,Safari,7-Seater SUV,North,Delhi,5,11501485
2025-01-30,Punch,Compact SUV,South,Chennai,1,856088
2025-01-30,Safari,7-Seater SUV,South,Hyderabad,3,5575821
2025-01-30,Punch EV,Electric Compact SUV,West,Mumbai,1,1103821
2025-01-30,Altroz,Premium Hatchback,North,Lucknow,2,1971204
2025-01-30,Tiago,Hatchback,South,Hyderabad,4,3355996
2025-01-30,Tiago,Hatchback,North,Jaipur,2,1609668
2025-01-30,Curvv,Coupe SUV,South,Bangalore,2,2871552
2025-01-30,Harrier,Premium SUV,Central,Indore,1,2485709
2025-01-31,Tiago,Hatchback,West,Ahmedabad,5,3113620
2025-01-31,Curvv,Coupe SUV,West,Ahmedabad,1,1881393
2025-01-31,Curvv,Coupe SUV,West,Pune,3,3464199
2025-01-31,Curvv EV,Electric Coupe SUV,North,Lucknow,3,6325785
2025-01-31,Curvv EV,Electric Coupe SUV,West,Pune,1,1776811
2025-01-31,Curvv,Coupe SUV,South,Hyderabad,4,6558464
2025-01-31,Nexon EV,Electric SUV,South,Kochi,1,1642797
2025-01-31,Curvv EV,Electric Coupe SUV,South,Bangalore,2,3599108
2025-01-31,Punch,Compact SUV,South,Kochi,4,2460840
2025-01-31,Harrier,Premium SUV,West,Mumbai,5,11238140
2025-01-31,Punch EV,Electric Compact SUV,North,Lucknow,2,2711898
2025-01-31,Curvv,Coupe SUV,South,Hyderabad,4,5008948
2025-01-31,Curvv,Coupe SUV,North,Delhi,1,1306086
2025-01-31,Tiago,Hatchback,South,Bangalore,1,683350
2025-01-31,Harrier,Premium SUV,West,Mumbai,5,11726255
2025-01-31,Tiago,Hatchback,East,Kolkata,1,584166
2025-01-31,Tiago EV,Electric Hatchback,West,Pune,1,1044709
2025-01-31,Tiago EV,Electric Hatchback,North,Jaipur,1,888460
2025-01-31,Curvv EV,Electric Coupe SUV,North,Jaipur,5,9155070
2025-01-31,Harrier,Premium SUV,South,Bangalore,2,3578062
2025-01-31,Altroz,Premium Hatchback,East,Kolkata,2,1993664
2025-01-31,Nexon,SUV,Central,Indore,2,2984440
2025-01-31,Punch,Compact SUV,Central,Indore,4,3826888
2025-02-01,Nexon EV,Electric SUV,North,Delhi,4,5172644
2025-02-01,Punch,Compact SUV,Central,Indore,3,2051847
2025-02-01,Tiago EV,Electric Hatchback,West,Pune,3,3079146
2025-02-01,Altroz,Premium Hatchback,West,Ahmedabad,1,900479
2025-02-01,Tigor,Sedan,South,Bangalore,1,733426
2025-02-01,Punch,Compact SUV,West,Pune,2,1528262
2025-02-01,Tiago,Hatchback,South,Kochi,2,1067282
2025-02-01,Safari,7-Seater SUV,South,Bangalore,1,1597860
2025-02-01,Tigor,Sedan,South,Kochi,1,663969
2025-02-01,Safari,7-Seater SUV,North,Delhi,1,2367319
2025-02-01,Safari,7-Seater SUV,South,Hyderabad,3,7816947
2025-02-01,Nexon,SUV,West,Mumbai,1,1400515
2025-02-01,Safari,7-Seater SUV,North,Delhi,2,4234330
2025-02-01,Safari,7-Seater SUV,South,Hyderabad,1,2337109
2025-02-01,Punch,Compact SUV,North,Lucknow,3,2441022
2025-02-01,Altroz,Premium Hatchback,South,Chennai,4,2605120
2025-02-01,Punch EV,Electric Compact SUV,South,Bangalore,2,2781728
2025-02-01,Nexon EV,Electric SUV,South,Kochi,4,6075168
2025-02-01,Nexon EV,Electric SUV,South,Chennai,2,3055584
2025-02-01,Harrier,Premium SUV,South,Bangalore,2,4492744
2025-02-01,Tigor,Sedan,West,Ahmedabad,4,2451444
2025-02-01,Punch EV,Electric Compact SUV,North,Jaipur,5,5971560
2025-02-01,Harrier,Premium SUV,East,Kolkata,2,3742554
2025-02-01,Curvv EV,Electric Coupe SUV,North,Delhi,4,6925848
2025-02-01,Punch,Compact SUV,South,Chennai,3,2587365
2025-02-01,Nexon EV,Electric SUV,North,Delhi,2,2526618
2025-02-01,Altroz,Premium Hatchback,South,Hyderabad,3,2161893
2025-02-01,Safari,7-Seater SUV,North,Jaipur,5,10368395
2025-02-01,Tiago,Hatchback,North,Jaipur,4,2258392
2025-02-01,Harrier,Premium SUV,West,Mumbai,1,1923886
2025-02-01,Punch,Compact SUV,North,Jaipur,5,3070020
2025-02-01,Safari,7-Seater SUV,North,Delhi,1,1930324
2025-02-01,Punch,Compact SUV,South,Kochi,2,1603714
2025-02-01,Punch,Compact SUV,West,Mumbai,5,4757580
2025-02-01,Curvv EV,Electric Coupe SUV,South,Kochi,1,1922882
2025-02-01,Curvv EV,Electric Coupe SUV,North,Delhi,1,2070818
2025-02-01,Nexon,SUV,Central,Indore,5,6044095
2025-02-01,Tiago EV,Electric Hatchback,East,Kolkata,4,4184928
2025-02-01,Tiago EV,Electric Hatchback,North,Jaipur,1,901584
2025-02-01,Safari,7-Seater SUV,North,Lucknow,2,3539498
2025-02-01,Tigor,Sedan,South,Chennai,5,3563970
2025-02-02,Nexon EV,Electric SUV,South,Chennai,3,4171380
2025-02-02,Tiago EV,Electric Hatchback,East,Kolkata,5,4077395
2025-02-02,Nexon EV,Electric SUV,South,Hyderabad,4,5428628
2025-02-02,Tiago EV,Electric Hatchback,North,Delhi,4,4128012
2025-02-02,Punch,Compact SUV,South,Hyderabad,3,2444793
2025-02-02,Safari,7-Seater SUV,North,Jaipur,5,11695850
2025-02-02,Safari,7-Seater SUV,South,Chennai,2,3733598
2025-02-02,Curvv EV,Electric Coupe SUV,East,Kolkata,4,8031528
2025-02-02,Tigor,Sedan,South,Chennai,1,880052
2025-02-02,Curvv,Coupe SUV,North,Delhi,3,4676559
2025-02-02,Punch EV,Electric Compact SUV,North,Lucknow,4,4004088
2025-02-02,Punch EV,Electric Compact SUV,North,Lucknow,2,2737488
2025-02-02,Curvv,Coupe SUV,South,Kochi,2,2813582
2025-02-02,Harrier,Premium SUV,East,Kolkata,2,3109104
2025-02-02,Punch EV,Electric Compact SUV,South,Bangalore,4,4330244
2025-02-02,Tiago,Hatchback,East,Kolkata,5,2853925
2025-02-02,Safari,7-Seater SUV,West,Mumbai,1,2278389
2025-02-02,Nexon,SUV,North,Delhi,4,4069720
2025-02-02,Nexon EV,Electric SUV,North,Delhi,1,1235362
2025-02-02,Curvv,Coupe SUV,North,Jaipur,5,7331455
2025-02-02,Harrier,Premium SUV,Central,Indore,2,4456166
2025-02-02,Curvv,Coupe SUV,South,Bangalore,3,5482437
2025-02-02,Tiago EV,Electric Hatchback,North,Delhi,3,2655453
2025-02-02,Altroz,Premium Hatchback,North,Jaipur,5,4863995
2025-02-02,Punch EV,Electric Compact SUV,Central,Indore,4,4997364
2025-02-02,Harrier,Premium SUV,North,Lucknow,1,1699152
2025-02-02,Punch,Compact SUV,West,Pune,5,4168040
2025-02-02,Nexon,SUV,North,Jaipur,1,1365665
2025-02-02,Nexon EV,Electric SUV,South,Hyderabad,5,6656360
2025-02-03,Tiago EV,Electric Hatchback,South,Chennai,3,2759976
2025-02-03,Punch,Compact SUV,North,Lucknow,1,957353
2025-02-03,Nexon EV,Electric SUV,South,Hyderabad,4,6268884
2025-02-03,Harrier,Premium SUV,East,Kolkata,4,8594936
2025-02-03,Nexon EV,Electric SUV,Central,Indore,4,6283772
2025-02-03,Tiago EV,Electric Hatchback,South,Hyderabad,5,5241910
2025-02-03,Tiago,Hatchback,North,Delhi,3,1951104
2025-02-03,Nexon,SUV,South,Kochi,2,2987154
2025-02-03,Curvv,Coupe SUV,West,Ahmedabad,1,1650569
2025-02-03,Curvv EV,Electric Coupe SUV,South,Hyderabad,3,5848086
2025-02-03,Tiago EV,Electric Hatchback,South,Kochi,2,1636476
2025-02-03,Tiago,Hatchback,Central,Indore,3,1868571
2025-02-04,Nexon EV,Electric SUV,North,Jaipur,5,6136820
2025-02-04,Nexon EV,Electric SUV,North,Lucknow,4,5373348
2025-02-04,Harrier,Premium SUV,South,Hyderabad,2,4765596
2025-02-04,Nexon EV,Electric SUV,South,Bangalore,1,1253655
2025-02-04,Nexon EV,Electric SUV,West,Ahmedabad,4,5666284
2025-02-04,Tiago EV,Electric Hatchback,Central,Indore,1,885831
2025-02-04,Punch EV,Electric Compact SUV,East,Kolkata,3,4147476
2025-02-04,Punch,Compact SUV,North,Delhi,3,2147154
2025-02-04,Curvv,Coupe SUV,West,Mumbai,5,5564585
2025-02-04,Nexon,SUV,Central,Indore,4,3436492
2025-02-04,Tiago EV,Electric Hatchback,South,Chennai,4,4039112
2025-02-04,Nexon,SUV,West,Mumbai,4,5907744
2025-02-04,Nexon,SUV,West,Ahmedabad,2,2142156
2025-02-04,Safari,7-Seater SUV,West,Ahmedabad,1,2449532
2025-02-04,Tiago EV,Electric Hatchback,East,Kolkata,3,2421261
2025-02-04,Tiago EV,Electric Hatchback,North,Delhi,4,3504384
2025-02-04,Harrier,Premium SUV,North,Lucknow,2,4875348
2025-02-04,Altroz,Premium Hatchback,South,Bangalore,4,4017912
2025-02-04,Altroz,Premium Hatchback,South,Kochi,3,2473014
2025-02-04,Curvv EV,Electric Coupe SUV,South,Kochi,4,8783188
2025-02-04,Altroz,Premium Hatchback,West,Ahmedabad,4,3993756
2025-02-04,Nexon EV,Electric SUV,North,Delhi,1,1285297
2025-02-04,Tiago,Hatchback,West,Mumbai,3,2159625
2025-02-04,Altroz,Premium Hatchback,South,Kochi,3,2494113
2025-02-04,Harrier,Premium SUV,West,Mumbai,3,4564197
2025-02-04,Tiago EV,Electric Hatchback,Central,Indore,3,2713329
2025-02-04,Curvv,Coupe SUV,North,Lucknow,2,3113182
2025-02-04,Tiago EV,Electric Hatchback,South,Bangalore,4,3220228
2025-02-04,Tiago EV,Electric Hatchback,South,Kochi,3,2737545
2025-02-04,Harrier,Premium SUV,South,Hyderabad,5,10925885
2025-02-04,Nexon,SUV,East,Kolkata,2,2008876
2025-02-04,Nexon EV,Electric SUV,East,Kolkata,3,4471602
2025-02-04,Nexon,SUV,South,Chennai,2,2742448
2025-02-04,Punch EV,Electric Compact SUV,West,Mumbai,1,1390015
2025-02-04,Tiago EV,Electric Hatchback,North,Delhi,1,1007895
2025-02-04,Harrier,Premium SUV,West,Ahmedabad,5,12429730
2025-02-05,Curvv EV,Electric Coupe SUV,North,Delhi,5,9630295
2025-02-05,Nexon EV,Electric SUV,North,Lucknow,2,2969966
2025-02-05,Harrier,Premium SUV,North,Lucknow,3,6919710
2025-02-05,Safari,7-Seater SUV,South,Chennai,3,6746310
2025-02-05,Tiago EV,Electric Hatchback,Central,Indore,1,870066
2025-02-05,Nexon EV,Electric SUV,East,Kolkata,1,1624137
2025-02-05,Harrier,Premium SUV,North,Jaipur,3,6872475
2025-02-05,Tiago,Hatchback,South,Hyderabad,5,3888905
2025-02-05,Tiago EV,Electric Hatchback,West,Mumbai,3,2545680
2025-02-05,Punch EV,Electric Compact SUV,South,Chennai,1,1286783
2025-02-05,Curvv,Coupe SUV,West,Ahmedabad,2,2272266
2025-02-05,Harrier,Premium SUV,Central,Indore,2,3685058
2025-02-05,Punch,Compact SUV,North,Lucknow,3,1881570
2025-02-05,Punch EV,Electric Compact SUV,West,Pune,2,2198184
2025-02-06,Safari,7-Seater SUV,East,Kolkata,1,2313107
2025-02-06,Curvv EV,Electric Coupe SUV,Central,Indore,5,10493285
2025-02-06,Curvv EV,Electric Coupe SUV,Central,Indore,2,4389668
2025-02-06,Nexon EV,Electric SUV,Central,Indore,5,7426090
2025-02-06,Harrier,Premium SUV,South,Chennai,2,3440484
2025-02-06,Tiago EV,Electric Hatchback,South,Kochi,5,5275735
2025-02-06,Harrier,Premium SUV,South,Kochi,2,3684654
2025-02-06,Curvv EV,Electric Coupe SUV,North,Jaipur,1,1871074
2025-02-06,Nexon EV,Electric SUV,South,Bangalore,5,7648905
2025-02-06,Punch EV,Electric Compact SUV,North,Jaipur,5,6810780
2025-02-06,Altroz,Premium Hatchback,North,Lucknow,5,3427780
2025-02-06,Safari,7-Seater SUV,North,Jaipur,5,7876430
2025-02-06,Altroz,Premium Hatchback,North,Lucknow,3,2055204
2025-02-06,Altroz,Premium Hatchback,South,Hyderabad,4,3623728
2025-02-06,Safari,7-Seater SUV,West,Pune,3,5488956
2025-02-06,Nexon,SUV,West,Ahmedabad,2,1709710
2025-02-06,Tiago,Hatchback,West,Pune,2,1410494
2025-02-06,Safari,7-Seater SUV,West,Ahmedabad,1,2132762
2025-02-06,Nexon EV,Electric SUV,West,Ahmedabad,1,1353998
2025-02-06,Nexon,SUV,North,Jaipur,1,1084274
2025-02-06,Curvv,Coupe SUV,North,Jaipur,5,5570190
2025-02-06,Punch EV,Electric Compact SUV,South,Bangalore,5,5764210
2025-02-06,Curvv,Coupe SUV,East,Kolkata,4,5770000
2025-02-06,Harrier,Premium SUV,South,Chennai,4,8049332
2025-02-06,Punch EV,Electric Compact SUV,North,Lucknow,2,2535098
2025-02-07,Safari,7-Seater SUV,West,Ahmedabad,1,1787965
2025-02-07,Harrier,Premium SUV,West,Mumbai,2,3951454
2025-02-07,Tigor,Sedan,West,Mumbai,3,2731326
2025-02-07,Punch,Compact SUV,North,Lucknow,1,986591
2025-02-07,Tiago EV,Electric Hatchback,North,Lucknow,5,5226685
2025-02-07,Tiago,Hatchback,South,Hyderabad,4,3215444
2025-02-07,Curvv,Coupe SUV,West,Ahmedabad,2,2209072
2025-02-07,Tiago,Hatchback,North,Jaipur,1,590856
2025-02-07,Tiago EV,Electric Hatchback,Central,Indore,1,919572
2025-02-07,Tigor,Sedan,South,Bangalore,2,1533018
2025-02-07,Altroz,Premium Hatchback,West,Ahmedabad,5,3990050
2025-02-08,Punch EV,Electric Compact SUV,West,Mumbai,2,2155856
2025-02-08,Nexon,SUV,South,Bangalore,1,922556
2025-02-08,Harrier,Premium SUV,Central,Indore,5,10164195
2025-02-08,Tigor,Sedan,North,Lucknow,1,890918
2025-02-08,Tigor,Sedan,West,Pune,1,847602
2025-02-08,Tiago,Hatchback,North,Lucknow,3,1625532
2025-02-08,Curvv EV,Electric Coupe SUV,North,Lucknow,3,5880021
2025-02-08,Nexon,SUV,East,Kolkata,1,1230992
2025-02-08,Nexon EV,Electric SUV,South,Hyderabad,5,7732820
2025-02-08,Curvv,Coupe SUV,East,Kolkata,3,5194953
2025-02-08,Harrier,Premium SUV,Central,Indore,4,8376300
2025-02-08,Nexon EV,Electric SUV,South,Kochi,1,1528145
2025-02-08,Tiago,Hatchback,South,Hyderabad,2,1324146
2025-02-08,Tiago,Hatchback,South,Hyderabad,2,1308178
2025-02-09,Safari,7-Seater SUV,North,Lucknow,2,3989840
2025-02-09,Tiago,Hatchback,South,Kochi,5,2673020
2025-02-09,Tiago,Hatchback,West,Ahmedabad,5,4028505
2025-02-09,Harrier,Premium SUV,East,Kolkata,3,5777595
2025-02-09,Altroz,Premium Hatchback,North,Delhi,2,1918412
2025-02-09,Curvv,Coupe SUV,West,Mumbai,4,6799432
2025-02-09,Nexon,SUV,West,Pune,4,4460300
2025-02-09,Curvv,Coupe SUV,South,Hyderabad,2,3535400
2025-02-09,Harrier,Premium SUV,North,Lucknow,4,6552944
2025-02-09,Altroz,Premium Hatchback,Central,Indore,5,4805315
2025-02-09,Punch EV,Electric Compact SUV,North,Delhi,4,5153904
2025-02-09,Tiago,Hatchback,South,Kochi,2,1504222
2025-02-09,Punch,Compact SUV,South,Hyderabad,2,1345796
2025-02-09,Tiago EV,Electric Hatchback,South,Chennai,4,3538276
2025-02-09,Curvv EV,Electric Coupe SUV,South,Bangalore,4,7218556
2025-02-09,Nexon EV,Electric SUV,West,Pune,1,1690177
2025-02-09,Tiago EV,Electric Hatchback,North,Delhi,4,4378728
2025-02-09,Punch,Compact SUV,South,Chennai,5,3496715
2025-02-09,Altroz,Premium Hatchback,North,Jaipur,1,1062341
2025-02-09,Tiago EV,Electric Hatchback,North,Jaipur,1,815295
2025-02-09,Altroz,Premium Hatchback,South,Bangalore,3,2962671
2025-02-09,Altroz,Premium Hatchback,West,Mumbai,2,1629286
2025-02-09,Tiago EV,Electric Hatchback,South,Kochi,5,4554730
2025-02-09,Altroz,Premium Hatchback,East,Kolkata,2,1374952
2025-02-09,Punch,Compact SUV,Central,Indore,2,1883274
2025-02-09,Curvv,Coupe SUV,South,Hyderabad,4,6593292
2025-02-09,Tigor,Sedan,North,Delhi,3,2211828
2025-02-09,Safari,7-Seater SUV,West,Mumbai,1,2239603
2025-02-09,Tiago EV,Electric Hatchback,North,Lucknow,5,5278325
2025-02-09,Punch EV,Electric Compact SUV,North,Jaipur,3,3346950
2025-02-09,Punch,Compact SUV,South,Hyderabad,2,1370598
2025-02-09,Tiago EV,Electric Hatchback,Central,Indore,5,4221005
2025-02-09,Punch,Compact SUV,West,Mumbai,4,3039628
2025-02-09,Tigor,Sedan,South,Hyderabad,3,1863576
2025-02-09,Tigor,Sedan,South,Hyderabad,2,1210174
2025-02-09,Nexon,SUV,South,Kochi,1,826748
2025-02-09,Tigor,Sedan,North,Jaipur,4,3127680
2025-02-09,Curvv,Coupe SUV,South,Bangalore,2,2328150
2025-02-09,Tiago,Hatchback,East,Kolkata,2,1023236
2025-02-09,Curvv,Coupe SUV,East,Kolkata,2,2310616
2025-02-09,Safari,7-Seater SUV,West,Ahmedabad,1,2098634
2025-02-10,Nexon EV,Electric SUV,East,Kolkata,5,6828915
2025-02-10,Tiago,Hatchback,North,Delhi,2,1423072
2025-02-10,Tiago EV,Electric Hatchback,South,Bangalore,3,2928804
2025-02-10,Tiago,Hatchback,North,Jaipur,5,3121400
2025-02-10,Nexon,SUV,Central,Indore,1,823059
2025-02-10,Nexon EV,Electric SUV,South,Hyderabad,5,7781820
2025-02-10,Tiago EV,Electric Hatchback,South,Hyderabad,2,1668050
2025-02-10,Punch EV,Electric Compact SUV,South,Chennai,2,2401796
2025-02-10,Punch EV,Electric Compact SUV,East,Kolkata,3,4040178
2025-02-10,Tigor,Sedan,East,Kolkata,2,1303828
2025-02-10,Tiago,Hatchback,South,Bangalore,5,2804275
2025-02-10,Curvv EV,Electric Coupe SUV,South,Bangalore,1,1995740
2025-02-10,Tiago EV,Electric Hatchback,West,Pune,3,3217311
2025-02-10,Harrier,Premium SUV,South,Kochi,3,6050661
2025-02-10,Punch,Compact SUV,South,Kochi,4,3492628
2025-02-10,Tigor,Sedan,South,Bangalore,1,873100
2025-02-10,Curvv EV,Electric Coupe SUV,North,Lucknow,2,3879266
2025-02-10,Punch EV,Electric Compact SUV,North,Lucknow,4,5291924
